Version,JavaScript,Java,C++,C,C-C++ Header,Objective-C,Ruby,Shell,BUCK,XML,Markdown,JSON,Makefile,Bash,Sum stats for version
0.59-stable,933,0,0,0,0,0,0,0,0,0,0,0,0,0,933,
0.60-stable,933,0,0,0,0,0,0,0,0,0,0,0,0,0,933,
0.61-stable,933,0,0,0,0,0,0,0,0,0,0,0,0,0,933,
0.62-stable,933,0,0,0,0,0,0,0,0,0,0,0,0,0,933,
0.63-stable,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,
0.64-stable,212,0,0,0,0,0,0,0,0,0,0,0,0,0,212,
0.65-stable,212,0,0,0,0,0,0,0,0,0,0,0,0,0,212,
