Version,JavaScript,Java,C++,C,C-C++ Header,Objective-C,Ruby,Shell,BUCK,XML,Markdown,JSON,Makefile,Bash,Sum stats for version,Sum stats
0.5-stable,0,0,0,572,1193,10210,0,0,0,0,0,0,0,0,0,11975
0.6-stable,0,0,0,572,1308,10819,0,0,0,0,0,0,0,0,0,12699
0.7-stable,0,0,0,572,1401,11274,0,0,0,0,0,0,0,0,0,13247
0.8-stable,0,0,0,572,1401,11071,0,0,0,0,0,0,0,0,0,13044
0.9-stable,0,0,0,572,1426,11692,0,0,0,0,0,0,0,0,0,13690
0.10-stable,0,0,0,573,1480,12173,0,0,0,0,0,0,0,0,0,14226
0.11-stable,0,0,0,573,1516,12473,0,0,0,0,0,0,0,0,0,14562
0.12-stable,0,0,0,893,1603,12640,0,0,0,0,0,0,0,0,0,15136
0.13-stable,0,0,0,893,1603,12485,0,0,0,0,0,0,0,0,0,14981
0.14-stable,0,0,0,893,1620,12578,0,0,0,0,0,0,0,0,0,171,15262
0.15-stable,0,0,0,893,1690,13163,0,0,0,0,0,0,0,0,0,190,15936
0.17-stable,0,0,0,893,1756,13580,0,0,0,0,0,0,0,0,0,189,16418
0.18-stable,0,0,0,928,1831,14216,0,0,0,0,0,0,0,0,0,189,17164
0.19-stable,0,0,0,928,1832,14330,0,0,0,0,0,0,0,0,0,189,17279
0.20-stable,0,0,0,928,1837,14528,0,0,0,0,0,0,0,0,0,189,17482
0.21-stable,0,0,0,928,1840,14627,0,0,0,0,0,0,0,0,0,189,17584
0.22-stable,0,0,0,928,1862,14966,0,0,0,0,0,0,0,0,0,189,17945
0.23-stable,0,0,0,928,1875,15286,0,0,0,0,0,0,0,0,0,191,18280
0.24-stable,0,0,0,953,1901,15375,0,0,0,0,0,0,0,0,0,201,18430
0.25-stable,0,0,0,969,1906,15420,0,0,0,0,0,0,0,0,0,201,18496
0.26-stable,0,0,0,969,1912,14867,0,0,0,0,0,0,0,0,0,683,201,18632
0.27-stable,0,0,0,969,1930,15147,0,0,0,0,0,0,0,0,0,673,207,18926
0.28-stable,0,0,0,1189,2022,15483,0,0,0,0,0,0,0,0,0,791,207,19692
0.29-stable,0,0,0,1248,2049,15542,0,0,0,0,0,0,0,0,0,794,207,19840
0.30-stable,0,0,0,1248,2060,15614,0,0,0,0,0,0,0,0,0,794,207,19923
0.31-stable,0,0,0,1407,2238,15947,0,0,0,0,0,0,0,0,0,939,207,20738
0.32-stable,0,0,0,1462,2249,16007,0,0,0,0,0,0,0,0,0,942,207,20867
0.33-stable,0,0,0,1624,2260,15926,0,0,0,0,0,0,0,0,0,1211,207,21228
0.34-stable,0,0,0,1610,2289,15778,0,0,0,0,0,0,0,0,0,1505,207,21389
0.35-stable,0,0,0,1678,2235,15845,0,0,0,0,0,0,0,0,0,1428,207,21393
0.36-stable,0,0,0,1712,2281,16031,0,0,0,0,0,0,0,0,0,1434,207,21665
0.37-stable,0,0,0,1814,2317,16249,0,0,0,0,0,0,0,0,0,1420,207,22007
0.38-stable,0,0,0,1836,2354,16348,0,0,0,0,0,0,0,0,0,1453,207,22198
0.39-stable,0,0,0,2048,2407,16208,0,0,0,0,0,0,0,0,0,1749,207,22619
0.40-stable,0,0,0,2065,2330,15996,0,0,0,0,0,0,0,0,0,1874,207,22472
0.41-stable,0,0,0,0,2101,16361,0,0,0,0,0,0,0,0,0,1875,207,20544
0.42-stable,0,0,0,0,2250,15958,0,0,0,0,0,0,0,0,0,4061,207,22476
0.43-stable,0,0,0,0,2380,16599,0,0,0,0,0,0,0,0,0,3891,207,23077
