Version,JavaScript,Java,C++,C,C-C++ Header,Objective-C,Ruby,Shell,BUCK,XML,Markdown,JSON,Makefile,Bash,Sum stats for version
0.58-stable,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,
0.59-stable,72,44,0,0,10,89,0,0,0,496,0,48,0,0,1064,129,86,74,16,0,
0.60-stable,153,46,0,0,10,89,0,0,0,495,0,73,0,0,1202,129,117,74,16,0,
0.61-stable,153,63,0,0,10,93,0,0,0,495,0,77,0,0,1219,129,109,74,16,0,
0.62-stable,153,126,0,0,5,106,0,0,0,414,0,77,0,0,1224,129,124,74,16,0,
0.63-stable,153,126,0,0,5,106,0,0,0,405,0,77,0,0,1209,126,119,76,16,0,
0.64-stable,139,126,0,0,5,110,0,0,0,255,0,77,0,0,1041,126,121,66,16,0,
0.65-stable,139,126,0,0,5,110,0,0,0,255,0,78,0,0,1038,126,117,66,16,0,
