Version,JavaScript,Java,C++,C,C-C++ Header,Objective-C,Ruby,Shell,BUCK,XML,Markdown,JSON,Makefile,Bash,Sum stats for version
0.12-stable,164,0,0,0,0,0,0,0,0,0,0,0,0,0,164
0.13-stable,554,0,0,0,0,0,0,0,0,0,0,0,0,0,554
0.14-stable,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,1130
