Version,JavaScript,Java,C++,C,C-C++ Header,Objective-C,Ruby,Shell,BUCK,XML,Markdown,JSON,Makefile,Bash,Sum stats for version,Sum stats
0.48-stable,93,0,0,0,0,0,0,0,0,0,9,11,0,0,0,113
0.49-stable,112,0,0,0,0,0,0,0,0,0,9,11,0,0,0,132
0.50-stable,112,0,0,0,0,0,0,0,0,0,9,11,0,0,0,132
0.51-stable,135,0,0,0,0,0,0,0,0,0,9,11,0,0,0,155
0.52-stable,135,0,0,0,0,0,0,0,0,0,9,11,0,0,0,155
0.53-stable,104,0,0,0,0,0,0,0,0,0,9,11,0,0,0,124
