Version,JavaScript,Java,C++,C,C-C++ Header,Objective-C,Ruby,Shell,BUCK,XML,Markdown,JSON,Makefile,Bash,Sum stats for version
0.64-stable,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,
0.65-stable,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,
