Version,JavaScript,Java,C&C++,Objective-C&C++,Markdown,Other,Ruby,XML,CSS,Shell,Sum
59,372,0,7,0,0,1,0,0,0,3,383
60,435,0,7,0,0,2,0,0,0,5,449
61,1670,0,8,8,0,2,0,0,0,8,1696
62,1828,96,14,14,0,2,0,0,0,24,1978
63,1825,96,14,14,0,2,0,0,0,24,1975
64,3983,545,27,559,0,594,5,10,0,83,5806
65,4258,547,27,559,0,819,5,12,0,79,6306
