Version,JavaScript,Java,C&C++,Objective-C&C++,Markdown,Other,Ruby,XML,CSS,Shell,Sum
40,472,0,0,0,11,29,0,0,0,0,512
41,473,0,0,0,11,30,0,0,0,0,514
42,473,0,0,0,11,30,0,0,0,0,514
43,473,0,0,0,11,30,0,0,0,0,514
44,473,0,0,0,11,30,0,0,0,0,514
45,473,0,0,0,11,30,0,0,0,0,514
46,473,0,0,0,11,30,0,0,0,0,514
47,473,0,0,0,11,30,0,0,0,0,514
48,473,0,0,0,11,30,0,0,0,0,514
49,473,0,0,0,11,30,0,0,0,0,514
50,473,0,0,0,11,30,0,0,0,0,514
51,473,0,0,0,11,30,0,0,0,0,514
52,479,0,0,0,11,30,0,0,0,0,520
53,479,0,0,0,11,30,0,0,0,0,520
54,501,0,0,0,11,30,0,0,0,0,542
55,506,0,0,0,11,30,0,0,0,0,547
56,581,0,0,0,11,30,0,0,0,0,622
57,582,0,0,0,11,30,0,0,0,0,623
58,582,0,0,0,11,30,0,0,0,0,623
