Version,JavaScript,Java,C++,C,C&C++ Header,Objective-C,Ruby,BUCK,XML,Markdown,JSON,Makefile,Bash,HTML,CSS,Bourne Shell,Bourne Again Shell,YAML,Objective-C++,make,Gradle,ProGuard,awk,Python,DOS Batch,Assembly,JSX,Sass,Dockerfile,Kotlin,Starlark,CMake,Maven,Aggregate stats
59,2391,0,24,0,0,0,0,0,0,0,14,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,2574
60,3378,0,29,0,0,0,0,0,0,13,43,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,3648
61,11718,379,16,0,0,0,0,0,0,27,84,0,0,0,0,38,0,0,22,0,0,0,0,0,0,0,0,0,0,0,292,0,0,12576
62,12951,509,22,0,0,0,0,0,0,33,85,0,0,0,0,61,0,0,28,0,0,0,0,0,0,0,0,0,0,0,294,0,0,13983
63,13114,509,22,0,0,0,0,0,0,45,91,0,0,0,0,61,0,0,28,0,0,0,0,0,0,0,0,0,0,0,316,0,0,14186
64,43685,2877,81,0,870,5290,41,0,684,163,468,0,0,52,0,284,0,0,622,21,371,13,0,0,68,0,0,0,0,0,519,0,0,56109
65,47220,2876,81,0,865,5309,41,0,689,163,468,0,0,52,0,271,0,0,616,21,416,13,0,0,68,0,0,0,0,494,539,0,0,60202
