Version,JavaScript,Java,C++,C,C-C++ Header,Objective-C,Ruby,Shell,BUCK,XML,Markdown,JSON,Makefile,Bash,Sum stats for version,HTML,CSS,Bourne Shell,Bourne Again Shell
0.5-stable,1005,0,0,0,0,0,0,0,0,0,36,0,0,0,1073,17,8,4,3
0.6-stable,1009,0,0,0,0,0,0,0,0,0,36,0,0,0,1077,17,8,4,3
0.7-stable,1198,0,0,0,0,0,0,0,0,0,36,0,0,0,1266,17,8,4,3
0.8-stable,1216,0,0,0,0,0,0,0,0,0,36,0,0,0,1284,17,8,4,3
0.9-stable,1219,0,0,0,0,0,0,0,0,0,36,0,0,0,1290,20,8,4,3
0.10-stable,1259,0,0,0,0,0,0,0,0,0,36,0,0,0,1334,21,8,6,4
0.11-stable,1541,0,0,0,0,0,0,0,0,0,36,0,0,0,1600,16,4,3
0.12-stable,1595,0,0,0,0,0,0,0,0,0,36,0,0,0,1656,18,4,3
0.13-stable,1626,0,0,0,0,0,0,0,0,0,41,0,0,0,1692,18,4,3
0.14-stable,1555,0,0,0,0,0,0,0,0,0,41,0,0,0,1627,18,9,4
0.15-stable,1509,0,0,0,0,0,0,0,0,0,41,0,0,0,1563,9,4
0.17-stable,1722,0,0,0,0,0,0,0,0,0,41,0,0,0,1776,9,4
0.18-stable,1751,0,0,0,0,0,0,0,0,0,41,0,0,0,1807,11,4
0.19-stable,1771,0,0,0,0,0,0,0,0,0,41,0,0,0,1831,15,4
0.20-stable,1952,0,0,0,0,0,0,0,0,0,41,0,0,0,2012,15,4
0.21-stable,1803,0,0,0,0,0,0,0,0,0,41,0,0,0,1863,15,4
0.22-stable,1220,0,0,0,0,0,0,0,0,0,41,0,0,0,1280,15,4
0.23-stable,1142,0,0,0,0,0,0,0,0,0,41,0,0,0,1202,15,4
0.24-stable,1158,0,0,0,0,0,0,0,0,0,41,0,0,0,1218,15,4
0.25-stable,1035,0,0,0,0,0,0,0,0,0,41,0,0,0,1095,15,4
0.26-stable,1028,0,0,0,0,0,0,0,0,0,41,0,0,0,1089,15,1,4
0.27-stable,1033,0,0,0,0,0,0,0,0,0,41,0,0,0,1094,15,1,4
0.28-stable,1060,0,0,0,0,0,0,0,0,0,41,0,0,0,1121,15,1,4
0.29-stable,1059,0,0,0,0,0,0,0,0,0,41,0,0,0,1121,16,1,4
0.30-stable,1062,0,0,0,0,0,0,0,0,0,41,0,0,0,1124,16,1,4
0.31-stable,1070,0,0,0,0,0,0,0,0,0,41,0,0,0,1133,17,1,4
0.32-stable,2179,0,0,0,0,0,0,0,0,0,41,0,0,0,2242,17,1,4
0.33-stable,2202,0,0,0,0,0,0,0,0,0,41,0,0,0,2265,17,1,4
0.34-stable,2215,0,0,0,0,0,0,0,0,0,41,0,0,0,2280,19,1,4
0.35-stable,2335,0,0,0,0,0,0,0,0,0,41,0,0,0,2400,19,1,4
0.36-stable,2413,0,0,0,0,0,0,0,0,0,41,0,0,0,2478,19,1,4
0.37-stable,2321,0,0,0,0,0,0,0,0,0,41,0,0,0,2386,19,1,4
0.38-stable,2316,0,0,0,0,0,0,0,0,0,41,0,0,0,2381,19,1,4
0.39-stable,2393,0,0,0,0,0,0,0,0,0,41,0,0,0,2458,19,1,4
0.40-stable,2403,0,0,0,0,0,0,0,0,0,40,0,0,0,2467,19,1,4
0.41-stable,2477,0,0,0,0,0,0,0,0,0,40,0,0,0,2541,19,1,4
0.42-stable,2644,0,0,0,0,0,0,0,0,0,40,0,0,0,2708,19,1,4
0.43-stable,2726,0,0,0,0,0,0,0,0,0,40,0,0,0,2790,19,1,4
0.44-stable,2760,0,0,0,0,0,0,0,0,0,40,0,0,0,2824,19,1,4
0.45-stable,2963,0,0,0,0,0,0,0,0,0,94,0,0,0,3084,22,1,4,0
