Version,JavaScript,Java,C++,C,C-C++ Header,Objective-C,Ruby,Shell,BUCK,XML,Markdown,JSON,Makefile,Bash,Sum stats for version,Starlark,Bourne Shell
0.59-stable,353,0,4,0,0,0,0,0,0,0,0,0,0,0,383,13,13,
0.60-stable,473,0,4,0,0,0,0,0,0,0,6,0,0,0,517,15,19,
0.61-stable,1575,125,5,0,0,0,0,0,0,0,13,0,0,0,1767,26,18,5,
0.62-stable,1714,152,6,0,0,0,0,0,0,0,19,0,0,0,1944,26,21,6,
0.63-stable,1720,152,6,0,0,0,0,0,0,0,27,0,0,0,1958,26,21,6,
0.64-stable,4172,566,22,0,244,1157,6,0,0,11,99,0,0,0,6598,143,41,44,64,21,1,5,2,
0.65-stable,4355,571,22,0,243,1157,6,0,0,13,99,0,0,0,6880,139,96,41,51,58,21,1,5,2,
