Version,JavaScript,Java,C++,C,C-C++ Header,Objective-C,Ruby,Shell,BUCK,XML,Markdown,JSON,Makefile,Bash,Sum stats for version
0.58-stable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.59-stable,11,12,0,0,7,28,0,0,0,7,0,0,0,0,131,22,15,24,2,3,
0.60-stable,12,12,0,0,7,28,0,0,0,7,0,0,0,0,136,22,21,24,2,1,
0.61-stable,12,11,0,0,7,28,0,0,0,7,0,0,0,0,134,22,20,24,2,1,
0.62-stable,12,16,0,0,3,26,0,0,0,7,0,0,0,0,139,22,26,24,2,1,
0.63-stable,12,16,0,0,3,26,0,0,0,7,0,0,0,0,137,21,24,25,2,1,
0.64-stable,14,16,0,0,3,26,0,0,0,6,0,0,0,0,137,23,25,21,2,1,
0.65-stable,14,16,0,0,3,26,0,0,0,6,0,0,0,0,136,23,24,21,2,1,
