Version,JavaScript,Java,C++,C,C-C++ Header,Objective-C,Ruby,Shell,BUCK,XML,Markdown,JSON,Makefile,Bash,Sum stats for version
0.5-stable,0,0,0,1,86,61,0,0,0,0,0,0,0,0,148
0.6-stable,0,0,0,1,89,63,0,0,0,0,0,0,0,0,153
0.7-stable,0,0,0,1,94,68,0,0,0,0,0,0,0,0,163
0.8-stable,0,0,0,1,94,67,0,0,0,0,0,0,0,0,162
0.9-stable,0,0,0,1,96,68,0,0,0,0,0,0,0,0,165
0.10-stable,0,0,0,1,104,74,0,0,0,0,0,0,0,0,179
0.11-stable,0,0,0,1,107,75,0,0,0,0,0,0,0,0,183
0.12-stable,0,0,0,1,110,76,0,0,0,0,0,0,0,0,187
0.13-stable,0,0,0,1,110,75,0,0,0,0,0,0,0,0,186
0.14-stable,0,0,0,1,110,75,0,0,0,0,0,0,0,0,190,4
0.15-stable,0,0,0,1,113,75,0,0,0,0,0,0,0,0,193,4
0.17-stable,0,0,0,1,115,75,0,0,0,0,0,0,0,0,195,4
0.18-stable,0,0,0,1,122,79,0,0,0,0,0,0,0,0,206,4
0.19-stable,0,0,0,1,122,79,0,0,0,0,0,0,0,0,206,4
0.20-stable,0,0,0,1,123,80,0,0,0,0,0,0,0,0,208,4
0.21-stable,0,0,0,1,123,80,0,0,0,0,0,0,0,0,208,4
0.22-stable,0,0,0,1,125,80,0,0,0,0,0,0,0,0,210,4
0.23-stable,0,0,0,1,126,81,0,0,0,0,0,0,0,0,212,4
0.24-stable,0,0,0,1,127,82,0,0,0,0,0,0,0,0,214,4
0.25-stable,0,0,0,1,127,82,0,0,0,0,0,0,0,0,214,4
0.26-stable,0,0,0,1,127,81,0,0,0,0,0,0,0,0,214,1,4
0.27-stable,0,0,0,1,127,82,0,0,0,0,0,0,0,0,215,1,4
0.28-stable,0,0,0,1,129,83,0,0,0,0,0,0,0,0,219,2,4
0.29-stable,0,0,0,1,131,85,0,0,0,0,0,0,0,0,223,2,4
0.30-stable,0,0,0,1,132,86,0,0,0,0,0,0,0,0,225,2,4
0.31-stable,0,0,0,2,139,90,0,0,0,0,0,0,0,0,237,2,4
0.32-stable,0,0,0,2,139,90,0,0,0,0,0,0,0,0,237,2,4
0.33-stable,0,0,0,2,140,90,0,0,0,0,0,0,0,0,239,3,4
0.34-stable,0,0,0,2,140,89,0,0,0,0,0,0,0,0,239,4,4
0.35-stable,0,0,0,2,140,90,0,0,0,0,0,0,0,0,240,4,4
0.36-stable,0,0,0,2,141,91,0,0,0,0,0,0,0,0,242,4,4
0.37-stable,0,0,0,2,142,92,0,0,0,0,0,0,0,0,244,4,4
0.38-stable,0,0,0,2,143,93,0,0,0,0,0,0,0,0,246,4,4
0.39-stable,0,0,0,2,145,93,0,0,0,0,0,0,0,0,249,5,4
0.40-stable,0,0,0,2,144,92,0,0,0,0,0,0,0,0,248,6,4
0.41-stable,0,0,0,0,143,95,0,0,0,0,0,0,0,0,248,6,4
0.42-stable,0,0,0,0,156,95,0,0,0,0,0,0,0,0,271,16,4
0.43-stable,0,0,0,0,164,102,0,0,0,0,0,0,0,0,287,17,4
0.44-stable,0,0,0,0,161,98,0,0,0,0,0,0,0,0,281,18,4
0.45-stable,0,0,0,0,164,99,0,0,0,0,0,0,0,0,286,19,4
0.46-stable,0,0,0,0,164,99,0,0,0,0,0,0,0,0,286,19,4
0.47-stable,0,0,0,0,171,103,0,0,0,0,0,0,0,0,299,21,4
0.48-stable,0,0,0,0,175,106,0,0,0,0,0,0,0,0,306,21,4
0.49-stable,0,0,0,0,181,108,0,0,0,0,0,0,0,0,317,24,4
0.50-stable,0,0,0,0,192,114,0,0,0,0,0,0,0,0,335,25,4
0.51-stable,0,0,0,0,192,114,0,0,0,0,0,0,0,0,335,25,4
0.52-stable,0,0,0,0,205,116,0,0,0,0,0,0,0,0,355,30,4
0.53-stable,0,0,0,0,205,117,0,0,0,0,0,0,0,0,356,30,4
0.54-stable,0,0,0,0,206,118,0,0,0,0,0,0,0,0,358,30,4
0.55-stable,0,0,0,0,214,120,0,0,0,0,0,0,0,0,373,35,4
0.56-stable,0,0,0,0,241,120,0,0,0,0,0,0,0,0,419,54,4
0.57-stable,0,0,0,0,244,122,0,0,0,0,0,0,0,0,427,57,4
0.58-stable,0,0,0,0,241,117,0,0,0,0,0,0,0,0,420,57,4,1
0.59-stable,0,0,0,0,246,113,0,0,0,0,0,0,0,0,424,61,4
0.60-stable,0,0,0,0,238,111,3,0,0,0,0,0,0,0,411,55,4
0.61-stable,0,0,0,0,242,113,2,0,0,0,0,0,0,0,422,61,4
0.62-stable,0,0,2,0,229,96,2,0,0,0,0,0,0,0,421,88,4
0.63-stable,0,0,2,0,230,91,2,0,0,0,0,0,0,0,418,89,4
0.64-stable,0,0,0,0,227,88,3,0,0,0,0,0,0,0,421,99,4
0.65-stable,0,0,0,0,230,90,3,0,0,0,0,0,0,0,427,100,4
