Version,JavaScript,Java,C++,C,C-C++ Header,Objective-C,Ruby,Shell,BUCK,XML,Markdown,JSON,Makefile,Bash,Sum stats for version
0.12-stable,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
0.13-stable,17,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
0.14-stable,31,0,0,0,0,0,0,0,0,0,0,0,0,0,31,
