Version,JavaScript,Java,C++,C,C-C++ Header,Objective-C,Ruby,Shell,BUCK,XML,Markdown,JSON,Makefile,Bash,Sum stats for version
0.5-stable,9280,0,0,0,769,668,0,0,0,0,0,0,0,0,10717
0.6-stable,9529,0,0,0,768,667,0,0,0,0,0,0,0,0,10964
0.7-stable,9551,0,0,0,793,723,0,0,0,0,0,0,0,0,11067
0.8-stable,9873,0,0,0,817,755,0,0,0,0,0,0,0,0,11445
0.9-stable,10087,0,0,0,838,744,0,0,0,0,0,0,0,0,11669
0.10-stable,9978,0,0,0,839,771,0,0,0,0,0,0,0,0,11588
0.11-stable,10615,0,0,0,841,773,0,0,0,0,0,0,0,0,12229
0.12-stable,11100,0,0,0,902,818,0,0,0,0,0,0,0,0,12820,0,0
0.13-stable,11503,0,0,0,970,879,0,0,0,0,0,0,0,0,13352,0,0
0.14-stable,11647,0,0,0,967,891,0,0,0,0,0,0,0,0,13505,0,0
0.15-stable,11727,0,0,0,964,922,0,0,0,0,0,0,0,0,13613,0,0
0.17-stable,12066,0,0,0,1003,951,0,0,0,0,0,0,0,0,14020,0,0
0.18-stable,12186,0,0,0,1011,964,0,0,0,0,0,0,0,0,14161,0,0
0.19-stable,12451,0,0,0,1011,965,0,0,0,0,0,0,0,0,14427,0,0
0.20-stable,13006,0,0,0,1036,1002,0,0,0,0,0,0,0,0,15044,0,0
0.21-stable,13290,0,0,0,1036,1000,0,0,0,0,0,0,0,0,15326,0,0
0.22-stable,13694,0,0,0,1066,1021,0,0,0,0,0,0,0,0,15781,0,0
0.23-stable,14287,0,0,0,1080,1041,0,0,0,0,0,0,0,0,16408,0,0
0.24-stable,14918,0,0,0,1080,1041,0,0,0,0,0,0,0,0,17039,0,0
0.25-stable,15053,0,0,0,1080,1042,0,0,0,0,0,0,0,0,17175,0,0
0.26-stable,14130,0,0,0,1076,1050,0,0,0,0,0,0,0,0,16256,0,0
0.27-stable,14292,0,0,0,1056,1039,0,0,0,0,0,0,0,0,16387,0,0
0.28-stable,13588,0,0,0,1054,1037,0,0,0,0,0,0,0,0,15679,0,0
0.29-stable,14971,0,0,0,1192,1162,0,0,0,0,0,0,0,0,17325,0,0
0.30-stable,15048,0,0,0,1192,1172,0,0,0,0,0,0,0,0,17412,0,0
0.31-stable,15075,0,0,0,1192,1183,0,0,0,0,0,0,0,0,17450,0,0
0.32-stable,15382,0,0,0,1229,1195,0,0,0,0,0,0,0,0,17806,0,0
0.33-stable,15506,0,0,0,1229,1200,0,0,0,0,0,0,0,0,17935,0,0
0.34-stable,15709,0,0,0,1268,1184,0,0,0,0,0,0,0,0,18217,0,56,0
0.35-stable,15760,0,0,0,1271,1184,0,0,0,0,0,0,0,0,18271,0,56,0
0.36-stable,15855,0,0,0,1282,1192,0,0,0,0,0,0,0,0,18385,0,56,0
0.37-stable,15582,0,0,0,1310,1199,0,0,0,0,0,0,0,0,18159,0,68,0
0.38-stable,19472,0,0,0,1318,1209,0,0,0,0,0,0,0,0,22078,0,79,0
0.39-stable,19506,0,0,0,1318,1208,0,0,0,0,0,0,0,0,22111,0,79,0
0.40-stable,19589,0,0,0,1342,1219,0,0,0,0,0,0,0,0,22229,0,79,0
0.41-stable,19843,0,0,0,1342,1219,0,0,0,0,0,0,0,0,22483,0,79,0
0.42-stable,19811,0,0,0,1334,1217,0,0,0,0,0,0,0,0,22441,0,79,0
0.43-stable,22744,0,0,0,1342,1223,0,0,0,0,0,0,0,0,25388,0,79,0
0.44-stable,21149,0,0,0,1369,1259,0,0,0,0,0,0,0,0,23856,0,79,0
0.45-stable,21582,0,0,0,1383,1274,0,0,0,0,0,0,0,0,24318,0,79,0
0.46-stable,16217,0,0,0,1373,1307,0,0,0,0,0,0,0,0,18978,0,81,0
0.47-stable,16263,0,0,0,1389,1330,0,0,0,0,0,0,0,0,19063,0,81,0
0.48-stable,16844,0,0,0,1421,1337,0,0,0,0,0,0,0,0,19683,0,81,0
0.49-stable,17682,0,0,26,1452,1343,0,0,0,0,0,0,0,0,20584,0,81,0
0.50-stable,18191,0,0,26,1460,1345,0,0,0,0,0,0,0,0,21103,0,81,0
0.51-stable,18281,0,0,26,1508,1369,0,0,0,0,0,0,0,0,21265,0,81,0
0.52-stable,20251,0,0,26,1606,1369,0,0,0,0,0,0,0,0,23391,139,0,0
0.53-stable,20310,0,0,26,1656,1377,0,0,0,0,0,0,0,0,23508,139,0,0
0.54-stable,21806,0,0,26,1754,1410,0,0,0,0,0,0,0,0,25155,159,0,0
0.55-stable,21260,0,0,26,1614,1280,0,0,0,0,0,0,0,0,24323,143,0,0
0.56-stable,21750,0,0,26,1644,1310,0,0,0,0,0,0,0,0,24873,143,0,0
0.57-stable,23004,0,0,26,1653,1345,0,0,0,0,0,0,0,0,26174,146,0,0
0.58-stable,23389,0,0,26,1678,1368,0,0,0,0,0,0,0,0,26613,146,0,6
0.59-stable,24429,0,0,26,1678,1380,0,0,0,0,0,0,0,0,27667,148,0,6
0.60-stable,23597,0,0,0,1414,1294,78,0,0,0,0,0,0,0,26549,160,0,6
0.61-stable,31884,0,0,0,1686,1253,91,0,0,0,0,0,0,0,35106,186,0,6
0.62-stable,30091,0,0,0,1553,923,75,0,0,0,0,0,0,0,33271,623,0,6
0.63-stable,27735,0,0,0,1590,931,75,0,0,0,0,0,0,0,30960,623,0,6
0.64-stable,28629,0,0,0,1181,807,65,0,0,0,0,0,0,0,31231,549
0.65-stable,29094,0,0,0,1182,801,65,0,0,0,0,0,0,0,31698,556
