Version,JavaScript,Java,C++,C,C-C++ Header,Objective-C,Ruby,Shell,BUCK,XML,Markdown,JSON,Makefile,Bash,Sum stats for version,Sum stats
0.5-stable,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
0.6-stable,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
0.7-stable,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
0.8-stable,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0.9-stable,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0.10-stable,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0.11-stable,38,0,0,0,8,47,0,0,0,3,0,0,0,0,0,21,2,3,15,137
0.12-stable,60,0,0,0,8,47,0,0,0,3,0,0,0,0,0,21,2,3,15,159
0.13-stable,77,0,0,0,8,47,0,0,0,3,0,0,0,0,0,21,2,3,23,184
0.14-stable,138,0,0,0,8,43,0,0,0,3,0,0,0,0,0,21,58,2,23,6,302
0.15-stable,650,0,0,0,8,43,0,0,0,3,0,0,0,0,0,8,21,58,2,23,6,822
0.17-stable,701,0,0,0,8,43,0,0,0,3,0,0,0,0,0,8,21,58,2,23,6,873
0.18-stable,780,12,0,0,8,43,0,0,0,3,0,0,0,0,0,8,73,21,2,24,6,980
0.19-stable,853,12,0,0,8,43,0,0,0,3,0,0,0,0,0,8,82,21,2,24,6,1062
0.20-stable,833,12,0,0,8,43,0,0,0,3,0,0,0,0,0,8,83,21,2,24,6,1043
0.21-stable,840,12,0,0,8,43,0,0,0,3,0,0,0,0,0,85,21,8,2,24,7,1053
0.22-stable,863,12,0,0,8,45,0,0,0,3,0,0,0,0,0,85,21,8,2,24,7,1078
0.23-stable,920,12,0,0,8,45,0,0,0,3,0,0,0,0,0,85,21,8,2,24,7,1135
0.24-stable,921,12,0,0,8,45,0,0,0,3,0,0,0,0,0,21,8,76,2,24,7,1127
0.25-stable,923,12,0,0,8,45,0,0,0,3,0,0,0,0,0,21,8,76,2,23,7,1128
0.26-stable,882,12,0,0,8,45,0,0,0,3,0,0,0,0,0,21,8,76,2,23,7,1087
0.27-stable,1244,48,0,0,8,45,0,0,0,3,0,0,0,0,0,21,8,76,2,23,7,1485
0.28-stable,1263,48,0,0,8,45,0,0,0,3,0,0,0,0,0,21,8,82,2,23,7,1510
0.29-stable,1271,40,0,0,8,24,0,0,0,3,0,0,0,0,0,21,8,82,2,23,7,1489
0.30-stable,1293,40,0,0,8,24,0,0,0,3,0,0,0,0,0,21,8,82,2,23,7,1511
0.31-stable,1305,40,0,0,8,24,0,0,0,3,0,0,0,0,0,21,8,82,2,23,7,1523
0.32-stable,1346,40,0,0,8,24,0,0,0,3,0,0,0,0,0,21,8,82,2,23,7,1564
0.33-stable,1488,40,0,0,8,24,0,0,0,3,0,0,0,0,0,8,21,82,2,23,0,7,1706
0.34-stable,1536,40,0,0,8,24,0,0,0,3,0,0,0,0,0,8,21,82,2,23,0,7,1754
0.35-stable,1574,40,0,0,8,24,0,0,0,3,0,0,0,0,0,8,21,82,2,23,0,7,1792
0.36-stable,1588,40,0,0,8,24,0,0,0,3,0,0,0,0,0,8,21,82,2,23,0,7,1806
0.37-stable,1597,40,0,0,8,24,0,0,0,3,0,0,0,0,0,8,21,82,2,23,0,7,1815
0.38-stable,1594,40,0,0,8,24,0,0,0,3,0,0,0,0,0,8,21,82,2,23,0,7,1812
0.39-stable,1813,40,0,0,8,24,0,0,0,3,0,0,0,0,0,8,21,82,2,23,0,7,2031
0.40-stable,8499,40,0,0,8,24,0,0,0,3,0,0,0,0,0,15,8,21,82,2,23,0,7,8732
0.41-stable,1797,40,0,0,8,24,0,0,0,4,0,0,0,0,0,15,8,21,82,2,23,0,7,2031
0.42-stable,1957,40,0,0,8,24,0,0,0,4,0,0,0,0,0,15,8,21,82,2,23,0,7,2191
0.43-stable,2039,40,0,0,8,24,0,0,0,4,0,0,0,0,0,15,8,21,82,2,23,0,7,2273
0.44-stable,1979,40,0,0,8,24,0,0,0,4,0,0,0,0,0,7,21,82,2,25,7,2199
0.45-stable,1948,40,0,0,8,24,0,0,0,4,0,0,0,0,0,7,21,89,2,25,7,2175
0.46-stable,1885,40,0,0,8,24,0,0,0,4,0,0,0,0,0,7,21,89,2,25,7,2112
