Version,JavaScript,Java,C&C++,Objective-C&C++,Markdown,Other,Ruby,XML,CSS,Shell,Sum
5,0,0,804,13765,0,3368,0,0,0,0,17937
6,0,0,804,14565,0,3612,0,0,0,0,18981
7,0,0,804,15055,0,3883,0,0,0,0,19742
8,0,0,804,14813,0,3882,0,0,0,0,19499
9,0,0,804,15561,0,3979,0,0,0,0,20344
10,0,0,808,16216,0,4165,0,0,0,0,21189
11,0,0,808,16592,0,4278,0,0,0,0,21678
12,0,0,1246,16860,0,4477,0,0,0,0,22583
13,0,0,1246,16657,0,4460,0,0,0,0,22363
14,0,0,1246,16784,0,4945,0,0,0,0,22975
15,0,0,1246,17512,0,5182,0,0,0,0,23940
17,0,0,1246,18058,0,5378,0,0,0,0,24682
18,0,0,1287,18882,0,5649,0,0,0,0,25818
19,0,0,1287,19025,0,5662,0,0,0,0,25974
20,0,0,1287,19272,0,5713,0,0,0,0,26272
21,0,0,1287,19397,0,5722,0,0,0,0,26406
22,0,0,1287,19815,0,5789,0,0,0,0,26891
23,0,0,1287,20219,0,5850,0,0,0,0,27356
24,0,0,1319,20332,0,5884,0,0,0,0,27535
25,0,0,1335,20386,0,5890,0,0,0,0,27611
26,0,0,1335,20576,0,5900,0,0,0,0,27811
27,0,0,1335,20920,0,5977,0,0,0,0,28232
28,0,0,1742,21495,0,6147,0,0,0,0,29384
29,0,0,1809,21577,0,6247,0,0,0,0,29633
30,0,0,1809,21680,0,6280,0,0,0,0,29769
31,0,0,2000,22246,0,6650,0,0,0,0,30896
32,0,0,2161,22325,0,6668,0,0,0,0,31154
33,0,0,2303,22562,0,6719,0,0,0,0,31584
34,0,0,2276,22723,0,6778,0,0,0,0,31777
35,0,0,2359,22718,0,6738,0,0,0,0,31815
36,0,0,2395,22960,0,6854,0,0,0,0,32209
37,0,0,2516,23225,0,6929,0,0,0,0,32670
38,0,0,2522,23417,0,7038,0,0,0,0,32977
39,0,0,2760,23623,0,7152,0,0,0,0,33535
40,0,0,2777,23529,0,7015,0,0,0,0,33321
41,0,0,0,24047,0,6736,0,0,0,0,30783
42,0,0,0,26523,0,7101,0,0,0,0,33624
43,0,0,0,27173,0,7464,0,0,0,0,34637
44,0,0,0,26416,0,7435,0,0,0,0,33851
45,0,0,0,26728,0,7627,0,0,0,0,34355
46,0,0,0,26861,0,7642,0,0,0,0,34503
47,0,0,0,27669,0,7902,0,0,0,0,35571
48,0,0,0,27732,0,7932,0,0,0,0,35664
49,0,0,0,28258,0,8184,0,0,0,0,36442
50,0,0,0,28771,0,8532,0,0,0,0,37303
51,0,0,0,28891,0,8492,0,0,0,0,37383
52,0,0,0,30222,0,9034,0,0,0,0,39256
53,0,0,0,30630,0,9061,0,0,0,0,39691
54,0,0,0,28597,0,8943,0,0,0,0,37540
55,0,0,0,28935,0,8944,0,0,0,0,37879
56,0,0,0,30909,0,9915,0,0,0,0,40824
57,0,0,0,32315,0,10135,0,0,0,0,42450
58,0,0,0,31852,0,10198,0,0,0,0,42050
59,0,0,0,32259,0,10315,0,0,0,0,42574
60,0,0,0,31975,0,10307,138,0,0,0,42420
61,0,0,0,34145,0,10457,96,0,0,0,44698
62,0,0,35,35543,0,10661,94,0,0,0,46333
63,0,0,35,37037,0,10852,95,0,0,0,48019
64,0,0,0,41063,0,13476,150,0,0,0,54689
65,0,0,0,41852,0,13688,150,0,0,0,55690
