Version,JavaScript,Java,C&C++,Objective-C&C++,Markdown,Other,Ruby,XML,CSS,Shell,Sum
9,0,0,0,161,0,133,0,0,0,0,294
10,0,0,0,161,0,133,0,0,0,0,294
11,0,0,0,161,0,149,0,0,0,0,310
12,0,0,0,303,0,938,0,0,0,0,1241
13,0,0,0,303,0,940,0,0,0,0,1243
14,0,0,0,303,0,940,0,0,0,0,1243
15,0,0,0,303,0,940,0,0,0,0,1243
17,0,0,0,311,0,882,0,0,0,0,1193
18,0,0,0,311,0,882,0,0,0,0,1193
19,0,0,0,311,0,882,0,0,0,0,1193
20,0,0,0,311,0,882,0,0,0,0,1193
21,0,0,0,311,0,882,0,0,0,0,1193
22,0,0,0,311,0,882,0,0,0,0,1193
23,0,0,0,311,0,882,0,0,0,0,1193
24,0,0,0,311,0,882,0,0,0,0,1193
25,0,0,0,311,0,882,0,0,0,0,1193
26,0,0,0,311,0,882,0,0,0,0,1193
27,0,0,0,311,0,882,0,0,0,0,1193
28,0,0,0,311,0,882,0,0,0,0,1193
29,0,0,0,311,0,882,0,0,0,0,1193
30,0,0,0,311,0,882,0,0,0,0,1193
31,0,0,0,311,0,882,0,0,0,0,1193
32,0,0,0,311,0,882,0,0,0,0,1193
33,0,0,0,311,0,882,0,0,0,0,1193
34,0,0,0,311,0,882,0,0,0,0,1193
35,0,0,0,311,0,882,0,0,0,0,1193
36,0,0,0,311,0,882,0,0,0,0,1193
37,0,0,0,311,0,882,0,0,0,0,1193
38,0,0,0,311,0,882,0,0,0,0,1193
39,0,0,0,311,0,882,0,0,0,0,1193
40,0,0,0,311,0,882,0,0,0,0,1193
41,0,0,0,311,0,882,0,0,0,0,1193
42,0,0,0,311,0,882,0,0,0,0,1193
43,0,0,0,311,0,882,0,0,0,0,1193
44,0,0,0,311,0,882,0,0,0,0,1193
45,0,0,0,311,0,882,0,0,0,0,1193
46,0,0,0,311,0,882,0,0,0,0,1193
47,0,0,0,311,0,882,0,0,0,0,1193
