Version,JavaScript,Java,C&C++,Objective-C&C++,Markdown,Other,Ruby,XML,CSS,Shell,Sum
59,2744,0,28,0,0,148,0,0,0,37,2957
60,3851,0,33,0,19,210,0,0,0,52,4165
61,13293,504,21,27,40,402,0,0,0,56,14343
62,14665,661,28,34,52,405,0,0,0,82,15927
63,14834,661,28,34,72,433,0,0,0,82,16144
64,47857,3443,103,7212,262,2740,47,695,0,348,62707
65,51575,3447,103,7221,262,3396,47,702,0,329,67082
